puzzle_id,fen,key_moves,mate_in,rating,solution
VPNO2,8/4b1p1/p4k2/3R4/1pB3Pp/r4P1P/2P5/5K2 w - - 4 40,d5f5,3,1172,d5f5 f6g6 c4f7 g6h7 f5h5
DsdyN,2r3k1/1p4p1/p2qp1Qp/8/3P2P1/2P2r1P/PP3P2/4RR1K b - - 2 22,f3h3,2,969,f3h3 h1g1 d6h2
2QuZR,1r2rk2/pp3pp1/5b2/3R1B2/8/8/PPP3P1/1K5R w - - 3 24,h1h8,2,1050,h1h8 f8e7 d5d7
PiMDa,7k/6p1/p7/3B4/4Q2p/6qP/2P2rP1/6K1 w - - 6 43,e4e8,2,1867,e4e8 h8h7 e8h5
JYgZo,6k1/2q2pp1/3p1b1p/2p5/2P2P2/2PQ4/7r/1N1KR3 w - - 9 46,e1e8,1,1518,e1e8
UwUmv,8/2Q5/4ppk1/3q1r2/1pp3p1/7R/1P3PP1/6K1 w - - 0 42,c7h7,2,1615,c7h7 g6g5 h7h6
aC1if,5r1k/1p1R2p1/p1p1B3/2P1b2p/1P3r2/P6P/6P1/3R3K b - - 3 39,f4f1,2,542,f4f1 d1f1 f8f1
Aig5B,5qk1/p4rnp/1p4p1/3PQ3/P1P3P1/1P6/1B2R2P/6K1 b - - 10 37,f7f1,2,1093,f7f1 g1g2 f8f3
f2HcU,5r1k/p2Q3p/1pp5/3p3P/1P1P4/PNn5/1Br5/K7 b - - 2 35,f8f1,3,1900,f8f1 b3c1 f1c1 b2c1 c2a2
Qug8b,6k1/p4ppp/4pn2/3bN3/3r1P2/1p3P2/P5PP/2R3K1 w - - 0 26,c1c8,2,556,c1c8 f6e8 c8e8
GEvbW,6k1/p2p1r1p/2p1ppqB/8/3P1QPP/7K/8/8 w - - 4 35,f4b8,2,1567,f4b8 f7f8 b8f8
bTdNn,6k1/1Q2p2p/p3Ppp1/1p2b3/1P4P1/3Pn2P/P1r2R2/6K1 b - - 5 29,c2c1,2,1216,c2c1 f2f1 c1f1
8AcwQ,3r2k1/5ppp/6b1/2P5/2q1r1P1/4PN1P/5P2/3R2K1 w - - 0 29,d1d8,2,738,d1d8 e4e8 d8e8
mKH4O,1k6/ppp5/5Npr/2b5/2P4P/6P1/P3R1K1/3r4 w - - 0 36,e2e8,2,772,e2e8 d1d8 e8d8
JYMdB,8/6kp/3N2p1/1P3pK1/r6R/8/5P1P/8 b - - 0 43,h7h6,2,1410,h7h6 h4h6 a4g4
MzrHn,3Q4/5pk1/3p4/4b3/6p1/2p5/1r3RPP/6K1 b - - 0 41,b2b1,3,1486,b2b1 f2f1 e5d4 g1h1 b1f1
c7fqT,1r5k/6pp/3p1r2/p2P4/2P1Q3/2P2p2/P3nP1K/4R1R1 b - - 0 34,f6h6,2,709,f6h6 e4h4 h6h4
aejIw,8/6pk/4p2p/p4N2/8/1P1Q4/P1r3PP/7K b - - 0 28,c2c1,2,776,c2c1 d3d1 c1d1
MaWPA,8/8/p3b2p/1p1p4/1PpPkppP/P1P3P1/B4K2/8 w - - 1 41,a2b1,1,1354,a2b1
G3Svo,r1b3k1/4R2R/p3p1p1/3pP3/2p3P1/2N2r2/PPP5/1K6 b - - 1 28,f3f1,2,543,f3f1 c3d1 f1d1
RAJNa,5rk1/p4ppp/6r1/8/2pN4/Q2n4/PPP3PP/6RK b - - 0 28,d3f2,1,673,d3f2
vFQyA,4Q3/8/8/4pkp1/4q2p/7P/5P2/6K1 w - - 4 70,e8f7,1,1435,e8f7
6y7XT,1Q6/P5p1/2q2nkp/3b4/6P1/6RP/1R3P2/6K1 b - - 0 37,c6c1,2,1168,c6c1 g1h2 c1h1
kfhpF,1r5k/2p3p1/4QpPp/1r1p4/7q/8/5P2/4R1K1 w - - 0 33,e6e8,2,517,e6e8 b8e8 e1e8
mTKAz,7k/5p1p/5qp1/8/2Q5/p6P/P2R2BK/4r3 b - - 2 44,f6e5,2,1276,f6e5 c4f4 e5f4
Xv1B4,2R5/5kpQ/3p3p/3Pp1q1/1N5n/1B4P1/5K1P/8 b - - 0 36,g5d2,4,1591,g5d2 f2f1 d2g2 f1e1 h4f3 e1d1 g2d2
no4fV,7r/6k1/1p1p2p1/pPpPp3/P1P1PpP1/5Pbq/2R1Q1R1/6K1 b - - 0 38,h3h1,1,1161,h3h1
7kUhz,5r1k/pp4pp/4Qr2/4p3/8/3P4/PPP3PP/5R1K b - - 0 26,f6f1,1,476,f6f1
kmlHV,1b4k1/1p1q3p/5QpB/1Pp5/2P2P2/3Pr2P/6P1/6K1 w - - 0 31,f6f8,1,1123,f6f8
ILfGt,4R3/5p1p/6k1/8/4PPKP/1r6/8/8 b - - 0 39,h7h5,1,1122,h7h5
aNNZz,5k2/1p2p1bp/1p6/5p2/1P6/RBp1P1P1/3r1P1P/6K1 w - - 4 28,a3a8,2,490,a3a8 d2d8 a8d8
4btKT,2Br2k1/5pp1/1pp5/1p2R2p/1P6/P7/2P2RPP/1b5K b - - 0 30,d8d1,3,504,d8d1 e5e1 d1e1 f2f1 e1f1
oGAvJ,8/R4R2/6pk/8/3r4/1P5P/r7/5K2 b - - 0 36,d4d1,1,842,d4d1
lsYz4,3R4/5k2/3p1Np1/1p4P1/2p2p1K/2P5/1P3nr1/4R3 b - - 0 45,g2h2,1,1566,g2h2
ylK5K,3r3k/4Q1pp/2p3p1/pp4Pn/P7/8/KPP2qNP/4b3 w - - 6 34,e7d8,2,749,e7d8 f2f8 d8f8
Aqghr,r4rk1/pp3p1p/2p3p1/3pq3/7Q/P1P1P1P1/1P3PP1/R3K2R w KQ - 5 20,h4h7,1,495,h4h7
RIuvk,7k/1p5r/8/4p1RP/4P3/pBq2p2/P4P2/1K1Q4 b - - 0 47,c3b2,1,933,c3b2
ZJCHX,6k1/5pp1/p1p4p/B6K/5r2/1N2R2P/PP6/8 b - - 0 30,g8h7,3,2012,g8h7 e3g3 g7g6 g3g6 f7g6
ayXp3,r7/1bP1Npk1/1P6/3N4/5p2/3R2p1/6P1/6K1 b - - 0 47,a8a1,2,690,a8a1 d3d1 a1d1
tTPVo,6k1/p1p4p/2p2p2/5bp1/1P1P1p2/1qP2P2/1P4PP/RNK1Q3 b - - 0 23,b3c2,1,796,b3c2
Rw8fY,5k2/4pp1p/6p1/4Q3/8/5PRP/q4rPK/8 w - - 3 42,e5h8,1,1259,e5h8
GPHyn,1k6/1P4pp/P1P5/2K5/4n3/8/8/8 w - - 15 49,c5b6,2,1111,c5b6 g7g6 a6a7
smNxb,3r1rk1/pp4pp/5p2/2P5/8/P4N2/1Q3PPP/3R2K1 b - - 0 26,d8d1,2,560,d8d1 f3e1 d1e1
3lvcU,8/8/6k1/3bp1p1/1Br2b2/P2K4/4NR1P/8 b - - 1 58,e5e4,1,1285,e5e4
zVTjT,6k1/p4ppp/1p6/1Rn5/6N1/5PKP/r3r1P1/3R4 w - - 4 37,d1d8,2,496,d1d8 e2e8 d8e8
ewx59,7k/p5pp/1p6/2pp4/3P1qPb/2P4K/PP2QN2/R7 b - - 0 29,f4g3,1,1407,f4g3
CLELK,8/5ppk/p2p3p/1p1Pp3/1P6/3r3n/P5PP/1Q4RK b - - 0 36,h3f2,1,939,h3f2
DP8H1,5r2/1R3N1k/6pp/2nB4/1p6/7P/5bP1/5K2 w - - 2 33,f7g5,2,1030,f7g5 h7h8 b7h7
gYVxj,6k1/p4ppp/2N1bn2/1r6/8/3R3P/P4PP1/6K1 w - - 0 27,d3d8,2,928,d3d8 f6e8 d8e8
PMdlY,2r4k/n5pp/pq6/4Rp2/2Q5/8/1PP2PPP/6K1 w - - 0 34,c4c8,2,964,c4c8 a7c8 e5e8
hurfo,7k/1b3rpp/p7/1p6/3R2R1/P2p4/6PK/1r6 w - - 0 35,d4d8,2,582,d4d8 f7f8 d8f8
UjdZW,8/3q2bk/3B2p1/4P2p/7r/4QP2/5PKP/5R2 b - - 4 37,d7h3,2,921,d7h3 g2g1 h3h2
SwnyH,1r5k/5Qb1/3p4/1ppB4/p3P3/3P4/2P1K1P1/1q6 w - - 0 34,f7h5,2,1071,f7h5 g7h6 h5h6
MyocU,2r3k1/2P1Rp2/2RP1B2/1p4p1/1p5p/1P5P/5bPK/4r3 b - - 0 35,f2g3,1,1090,f2g3
eI8TV,6k1/1R6/5p2/5p1P/4pK2/r5P1/5P2/8 b - - 11 59,a3f3,1,1064,a3f3
7EpF4,3r2k1/pp3rpp/8/8/3q4/1Q6/PP5P/5R1K w - - 0 27,b3f7,3,998,b3f7 g8h8 f7f8 d8f8 f1f8
wiMda,5rk1/1p3p2/p2R2p1/4p1q1/4b3/4Q3/PP3PPP/5NK1 b - - 1 25,g5g2,1,858,g5g2
eXpC1,6k1/5pp1/p1r2q1p/1p6/2p5/P3r1PP/2QR2P1/3R2K1 w - - 0 40,d2d8,3,708,d2d8 f6d8 d1d8 e3e8 d8e8
CCvYW,8/1k3p2/1p3R2/pK3P2/P1P5/7r/8/8 b - - 0 40,h3b3,1,674,h3b3
raDpd,3k3r/1R4Rp/p3p3/8/4n3/8/PP1r4/6K1 w - - 0 31,b7b8,1,820,b7b8
mjhmK,8/2R3p1/6kp/3N4/6KP/r2n4/8/8 w - - 18 54,h4h5,3,1679,h4h5 g6h7 d5f6 h7h8 c7c8
0f7Bh,8/3R4/p5p1/1pk5/4q1p1/6P1/3RPP1P/5K2 b - - 9 36,e4h1,1,1140,e4h1
OBMcI,8/6kp/p2p2rp/1pbQ1R2/7P/1P4PK/1PP1q3/5R2 b - - 6 37,e2g4,3,1445,e2g4 h3g2 g4g3 g2h1 g3h4
HEmlF,3Q4/1p5p/4ppk1/3pP1nq/3P4/P7/1P6/1K6 w - - 0 35,d8f6,1,1168,d8f6
iUl1Z,6r1/pp6/7p/3R4/1P3rk1/6P1/P5KP/8 w - - 0 34,h2h3,1,1150,h2h3
XjukE,8/8/2R5/r4pkp/8/6P1/5PK1/8 w - - 0 50,f2f4,2,917,f2f4 g5g4 c6g6
h4mT8,7r/pp3nR1/3pk1KP/2p2p2/2P2P2/8/PP1N4/8 b - - 2 42,h8h6,1,993,h8h6
9isu3,r1r4k/1b1p1p2/p2Q3p/1p1Pp3/4P3/3P2R1/PP3P1P/K1R5 b - - 0 27,c8c1,1,437,c8c1
OJmsB,r5k1/ppQ3pp/2p5/3p4/8/2P5/PP2q1PP/5R1K w - - 6 24,c7f7,3,949,c7f7 g8h8 f7f8 a8f8 f1f8
RcNSl,8/1r1b1R2/p3p1pk/4P2p/7Q/qPn5/2P3PP/7K w - - 0 37,h4f4,2,1114,h4f4 g6g5 f4f6
lWh0f,5k2/p4rb1/1p1R4/3N1pR1/3p1Pp1/3K2P1/PP4P1/6r1 w - - 10 37,d6d8,1,545,d6d8
UzKVc,4r1k1/1p4pp/pq6/5p1R/5Pn1/1P6/P3Q1PP/2N4K w - - 1 27,e2e8,1,655,e2e8
gV3go,6k1/p4p2/P5p1/5n2/3q2r1/2N5/1P5Q/4R2K w - - 24 38,e1e8,2,1077,e1e8 g8g7 h2h8
8al3D,5r1k/2p3p1/p2p3p/6N1/1P6/P3q2P/4r1P1/R4R1K w - - 0 28,f1f8,1,816,f1f8
8tKpz,6Q1/1bp5/2rk2P1/2q1p3/3pP3/1P1P1R2/p1P2P2/K2B4 b - - 0 38,c5c3,3,1018,c5c3 a1a2 c6a6 a2b1 a6a1
60TET,4r1k1/pp1b1p2/2p3pQ/3pq1Np/8/6PP/5P1K/8 w - - 1 34,h6h7,2,1393,h6h7 g8f8 h7f7
Si8dG,3r2k1/1b3p1p/6p1/1p4PP/p3P3/P4q2/BPP4R/1K1R4 w - - 0 29,d1d8,2,1121,d1d8 g8g7 h5h6
dsFqY,8/7p/p4p2/k4q2/1R6/K7/P7/1R6 w - - 0 52,b4a4,1,1018,b4a4
1UB7V,4B2k/r5p1/5b1p/8/1P6/2P3P1/2Q3PP/7K b - - 0 43,a7a1,2,763,a7a1 c2b1 a1b1
zVhTX,4k1r1/8/4N2Q/1P1pPb2/p1nP4/P7/5P2/5K2 b - - 2 44,f5d3,2,1287,f5d3 f1e1 g8g1
LQdOc,7k/8/7K/7Q/8/6q1/8/8 w - - 3 68,h5e8,3,1139,h5e8 g3g8 e8e5 g8g7 e5g7
2XaMe,5k2/pp3p1p/5p2/3p4/3P4/1P5P/q1r2PP1/2B1R1K1 w - - 0 27,c1h6,2,1164,c1h6 f8g8 e1e8
9bDAI,3r2k1/p4pp1/7p/2P1R3/P4R2/8/6PP/7K b - - 0 29,d8d1,3,729,d8d1 e5e1 d1e1 f4f1 e1f1
DKxvB,8/5k2/r2bR1R1/8/8/1P5P/5PP1/6K1 b - - 12 43,a6a1,2,1002,a6a1 e6e1 a1e1
IrD4P,6B1/7R/6p1/p7/6kP/2r3P1/P2r1PK1/8 w - - 3 42,g8e6,1,1002,g8e6
eu94P,8/1Q6/5n1p/3p1pk1/3P4/3q1B2/6PK/1q6 w - - 0 42,b7g7,2,2127,b7g7 g5f4 g7h6
JbfQK,8/6kp/5pp1/3Q4/8/8/2r2PPP/6K1 b - - 2 37,c2c1,2,502,c2c1 d5d1 c1d1
gfpRT,1B4k1/p3p2p/6p1/3p4/4P1Q1/qPb5/P1P5/1K1R4 b - - 2 30,a3b2,1,796,a3b2
MrKRU,3R4/2Q2p1k/p3pBn1/5p1p/1p3P2/1P4PK/P3q2P/8 b - - 2 39,e2f1,1,1678,e2f1
jCgxJ,6k1/p4ppp/1p2pn2/3n4/3q4/P4PQ1/1P3P1P/1B1N2K1 w - - 0 26,g3b8,2,1104,g3b8 f6e8 b8e8
Icox9,4rk1r/5p2/1p1P4/p5Q1/7p/4R3/P4PPP/3qN1K1 w - - 1 35,e3e8,2,1176,e3e8 f8e8 g5e7
EKwvf,8/8/2p2p2/4qk2/2Q5/1P4PP/P3rP1K/8 w - - 11 44,c4g4,1,952,c4g4
7BoIn,2k1b3/Qp4p1/2p1p3/1q2P2p/5r1P/P7/6B1/3R2K1 w - - 0 38,a7a8,2,1269,a7a8 c8c7 a8d8
PcHjG,3r2k1/p2r1ppp/1p3b2/2p5/5B2/8/P3RPPP/4R2K w - - 6 24,e2e8,2,548,e2e8 d8e8 e1e8
Dp6P9,2q3k1/5pp1/1Q5p/pp4n1/7P/5PB1/PP3PK1/8 b - - 0 32,c8h3,2,995,c8h3 g2g1 g5f3
ED4q7,5Q2/7p/8/8/8/pp5P/2k5/K7 b - - 0 49,b3b2,3,1029,b3b2 a1a2 b2b1q a2a3 b1b3
4ULnc,r5k1/3R1pp1/p3p2p/R2p4/3P4/5Q1P/1r4PK/2q5 w - - 0 33,f3f7,2,990,f3f7 g8h8 f7g7
rw9jw,1k6/p2Q4/1pPKP3/6q1/8/8/PP6/8 b - - 0 50,g5c5,1,1617,g5c5
611rt,8/pkp3Q1/p4p2/4p3/6P1/P4qNK/1P1r4/5R2 b - - 2 39,f3g2,2,1284,f3g2 h3h4 g2h2
ZtrlN,4r1k1/p1p2pp1/3q3p/5N2/1P6/1Q5P/P4PP1/4R2K b - - 0 27,e8e1,1,843,e8e1
bVjgI,7k/p5bp/6p1/2p5/6n1/2P3P1/1Pq3B1/4Q1K1 w - - 1 37,e1e8,2,578,e1e8 g7f8 e8f8
7gj9x,2b5/8/p3p2p/1n2P1pk/1p1PB2B/1P4PK/7P/8 w - - 0 42,g3g4,1,973,g3g4
D2AeS,6rk/7p/7Q/5P2/p2q2P1/4R2K/P1P3P1/8 b - - 6 36,d4g4,2,1124,d4g4 h3h2 g4g2
C7l4t,3r3k/p3Q1p1/1p6/4b3/P7/2p5/2P1RPPP/6K1 b - - 0 33,d8d1,2,501,d8d1 e2e1 d1e1
xm8gt,8/8/p5pp/1p1bb3/4k3/4p3/4N1P1/3B2K1 w - - 10 55,d1c2,1,1119,d1c2
aemcU,6k1/1pR2pp1/p3b2p/q2p4/3N4/1Q2P3/PP3PPP/6K1 b - - 0 26,a5e1,1,541,a5e1
BJJMt,6Q1/5p2/8/1p2k3/5r2/8/PPB1q3/1K4R1 b - - 0 47,f4f1,3,1018,f4f1 g1f1 e2f1 c2d1 f1d1
19kvo,4r2k/pp3R1p/3P4/q1p5/2P3Q1/1P3pP1/P4P1P/6K1 b - - 2 38,e8e1 a5e1,1,855,e8e1
IKApB,5Q2/7p/1p5K/1k6/8/8/5P1P/6q1 b - - 2 41,g1g6,1,1192,g1g6
f4p1r,2r5/8/p6p/2B2b1k/8/5PP1/1P3KN1/8 w - - 1 34,g2f4,2,1942,g2f4 h5g5 c5e7
ShOR5,6nk/5ppp/8/3PP3/8/3q1P2/1R4PP/5R1K b - - 0 38,d3f1,1,577,d3f1
RZeEJ,8/2B5/1P5R/5p2/1r2bP2/5k1p/8/6K1 b - - 2 59,b4b1,3,2052,b4b1 g1h2 f3f2 b6b7 b1h1
Zh3Ta,6k1/1R2Rp1p/p1p3p1/1p4n1/1Pb1PP2/P1N3P1/2Pr3P/4K3 b - - 4 32,g5f3,1,1005,g5f3
qlRPl,1n3r1k/p4p1p/2qQ1Np1/8/8/7P/6P1/4R1K1 w - - 4 29,d6f8,1,965,d6f8
stcaE,8/p1r5/1p3k1p/2p3p1/P4pK1/1P3P1P/2PR1P2/8 b - - 1 37,h6h5,3,1654,h6h5 g4h5 c7h7 h5g4 h7h4
xNWIT,5r2/pp3r1k/5pR1/3Q4/3P4/2p1PP2/Pq3P1P/7K w - - 0 30,d5h5,1,921,d5h5
jd76e,4rrk1/5ppp/p7/6q1/P2p4/1Q2RR2/1PP1K3/8 w - - 0 29,b3f7,3,1784,b3f7 f8f7 e3e8 f7f8 f3f8
IcSg9,7k/3R2p1/p4p2/3P4/1P6/2PB2P1/Pr3bKP/4r3 w - - 0 39,d7d8,2,487,d7d8 e1e8 d8e8
XzYkR,6k1/1p4pp/3b4/3n1R2/8/1P1q4/P5PP/4R2K w - - 1 25,e1e8,2,699,e1e8 d6f8 f5f8
FjEPe,1Q1rk3/2R3p1/p7/3Bp2p/4P3/6qP/PP3rP1/6K1 w - - 3 32,d5c6,2,1797,d5c6 e8f8 b8d8
Y99go,k2r4/pp4p1/6P1/3r2Q1/8/7q/1PP5/2KR4 w - - 0 40,g5d8,3,1395,g5d8 d5d8 d1d8 h3c8 d8c8
De58k,3Q4/1p3qpk/p1p1p3/2PpP3/P2P4/2P5/7P/7K b - - 7 35,f7f1,1,399,f7f1
C8iTP,r6k/1p2Q1bp/1qp1P1p1/3p4/3Pp1P1/4P3/P1p3PB/5RK1 w - - 0 25,h2e5,3,1998,h2e5 g7e5 f1f8 a8f8 e7f8
6SmuG,7k/R7/8/8/1r6/4r3/5R2/5K2 w - - 0 54,f2f8,1,895,f2f8
f3jwf,2r5/1rP3p1/2R1pk2/8/K5B1/P4P1P/8/8 b - - 4 48,c8a8,2,1147,c8a8 c6a6 a8a6
yWm9c,6k1/5p1p/p5pP/1p3p2/2p5/P1Pn4/1P2R3/K7 w - - 2 59,e2e8,1,423,e2e8
xqRev,2r3r1/pp1R1p2/3pk3/4pN1p/4P2P/6P1/PPP2P2/2K5 w - - 0 21,d7d6,1,1903,d7d6
AmzAz,5R2/8/3Np1k1/8/5PK1/4r3/8/3n4 b - - 1 49,d1f2,2,862,d1f2 g4h4 e3h3
rlvBT,8/2k3pp/5p2/pR6/P1PB4/2P5/r4PPP/6K1 b - - 4 32,a2a1,2,584,a2a1 b5b1 a1b1
AsfR5,r7/pp2pR2/2p3kP/4P1P1/2p1b2K/4b3/PP2B3/8 w - - 1 27,e2h5,1,1673,e2h5
s0Mjl,k4r2/pp2n3/1p6/2P4p/PP6/5R1P/6PK/q2r4 w - - 0 28,f3f8,3,418,f3f8 d1d8 f8d8 e7c8 d8c8
ncJaR,6k1/1p3p1p/p3pPp1/1q6/5Q2/P4PK1/1P1r2PP/1B2r3 w - - 0 29,f4b8,3,995,f4b8 d2d8 b8d8 b5e8 d8e8
FPNJA,Q7/5ppk/2P1p3/3n4/3r3p/P4P2/5PKP/8 b - - 0 36,d5f4,2,1052,d5f4 g2f1 d4d1
i1tLu,8/4nk2/4ppp1/2N1q3/1P2P3/P5Pp/2Q2P1P/6K1 b - - 0 35,e5a1,2,761,e5a1 c2b1 a1b1
cSbKY,8/1p1r3R/p1p2k2/5P2/2P2bPp/2P5/1r6/4R1K1 w - - 2 42,e1e6,2,2084,e1e6 f6g5 e6g6
sE4OZ,1k4r1/pp3n2/2ppQ3/7p/5P1q/7P/PP4PK/2R1R3 b - - 2 25,h4g3,2,1217,h4g3 h2g1 g3g2
MYhuV,1k5r/ppp5/4Q2p/1P4p1/q7/7P/5P2/4R1K1 w - - 0 34,e6e8,2,693,e6e8 h8e8 e1e8
5W9Pv,3r2k1/p5pp/5r2/2P1Q3/1P6/2P2pPq/P4P1P/4R1RK b - - 2 30,h3h2,3,1464,h3h2 h1h2 f6h6 e5h5 h6h5
4OJvc,4r2k/ppq2Qpp/2pb1n2/6p1/3P1PP1/7P/PPP5/4R1K1 w - - 0 22,e1e8,3,1119,e1e8 f6e8 f7e8 d6f8 e8f8
rMHQp,2B5/1p3R2/1k5p/8/p1P1n3/P1P5/KP5r/8 b - - 3 39,e4c3,3,965,e4c3 a2a1 h2h1 f7f1 h1f1
62Svx,8/8/1R6/1PpP1pk1/2P5/5PKP/r7/8 b - - 0 52,f5f4,1,918,f5f4
vGcmY,r4k2/ppp2pq1/2bp3N/6Q1/8/5P2/P1P3PP/4R2K w - - 3 26,g5e7,1,1378,g5e7
qfIb6,r5k1/2R3p1/pp1pP2p/3P1p1Q/5P2/8/P4qPP/7K w - - 0 33,h5f7,2,1041,h5f7 g8h8 f7g7
JEEQk,8/1N5p/R5pk/3r4/Pp6/2n2P2/2P3PP/2K5 b - - 0 42,d5d1,2,1166,d5d1 c1b2 d1b1
ViVwL,8/2pk1p1p/1p6/p1PKP3/Pr3P2/7P/8/7R b - - 4 34,c7c6,1,888,c7c6
BXr55,4Q3/2p2rkp/pp4p1/2P1P3/1P3B1K/P4RP1/3r3P/8 b - - 4 36,d2h2,3,1209,d2h2 h4g4 h7h5 g4g5 f7f5
NGBVv,8/1Q6/p2q4/2kr4/2P5/8/5PPP/1R4K1 b - - 0 40,d5d1,2,768,d5d1 b1d1 d6d1
VhdEy,4r1k1/p6p/1pp2Pp1/3q4/P2P4/2P1n1PK/5Q1P/R5R1 b - - 2 32,d5h5,1,894,d5h5
vheKW,3r1k2/R6p/1pp2P2/8/2N2n2/8/PPP5/2K5 b - - 0 36,f4e2,2,1129,f4e2 c1b1 d8d1
yEgpQ,7k/6p1/P2Q4/1p2p3/1N2Pb1p/2P4P/2K5/5q2 b - - 3 45,f1c1,3,1458,f1c1 c2b3 c1b1 b3a3 f4c1
VqHya,r5k1/pRp2pp1/2p4p/8/4Q3/2N2P2/P4q1P/7K b - - 1 21,f2f1,1,670,f2f1
LkLn5,8/8/R5p1/5p1p/6k1/6P1/3r1PK1/8 w - - 10 52,a6g6,1,1220,a6g6
5zjzX,3q2k1/R6p/3npn1P/3p3p/3P1Q2/2r5/5PP1/6K1 w - - 0 39,f4g5,4,1604,f4g5 g8f8 g5g7 f8e8 g7h8 f6g8 h8g8
Ktq03,4r3/p1N2k2/1p2q2p/6p1/3Q4/1P6/P4PPP/3R2K1 b - - 0 28,e6e1,2,863,e6e1 d1e1 e8e1
6AcJh,2r2k2/3p1ppp/8/3pQ3/8/6P1/2q2P1P/4R1K1 w - - 2 28,e5e7,3,1169,e5e7 f8g8 e7e8 c8e8 e1e8
Iumgi,7k/R7/p4P1p/1p2q3/1pn2n2/2P4P/P1B4K/8 w - - 0 44,a7a8,2,1932,a7a8 e5b8 a8b8
dBX3z,8/5k2/2p2Pq1/p2p3b/3P1B2/P1R1P3/1P3Q2/4KN2 b - - 0 45,g6b1,2,901,g6b1 c3c1 b1c1
zlCCr,1r2r2k/2p1P1p1/p2p4/1p1B4/1P1P2q1/P2K1p2/2P5/R2R4 w - - 1 31,d1h1,2,844,d1h1 g4h5 h1h5
7O8xD,3r4/pp2kpp1/4p1np/2b5/1P4B1/2P3B1/P3RPPP/6K1 b - - 0 23,d8d1,2,662,d8d1 e2e1 d1e1
Emh4X,2r3k1/p2R1p1p/p5pP/8/1K4P1/P1r1PP2/8/6NR b - - 3 24,c8c4,2,1619,c8c4 b4a5 c3a3
40nhz,7k/6p1/p3P2p/3Q4/8/2P3qP/rr4P1/5RRK b - - 0 29,g3h3,2,1543,g3h3 g2h3 b2h2
2tcGY,5r1k/5rpp/3Q4/6q1/4P2n/1P1P3P/P1P2RPK/8 w - - 0 33,d6f8,2,1282,d6f8 f7f8 f2f8
uy3eq,8/4Bpk1/3p2p1/2p5/2PbP3/3P3Q/5q2/5B1K b - - 0 35,f2g1,1,924,f2g1
OF8Ow,r6r/pp1R3p/5pkn/1p2pN2/4P3/7P/PP3PP1/6K1 w - - 5 24,d7g7,3,1323,d7g7 g6h5 g2g4 h6g4 h3g4
H0jSs,6k1/5pp1/b1r1p2p/N7/R2P4/1P6/5PPP/6K1 b - - 2 36,c6c1,1,404,c6c1
ej1ws,1k2r3/ppp3p1/2n5/8/8/2PP2NP/qP2RPP1/6K1 w - - 0 25,e2e8,2,554,e2e8 c6d8 e8d8
C007f,8/8/1R6/r3pk2/6RP/P3KB2/r5P1/8 b - - 0 51,a5a3,2,1046,a5a3 b6b3 a3b3
gvDPA,5r1k/pp5p/6p1/8/1P6/P5Pb/B2R3P/5R1K b - - 0 32,f8f1,1,483,f8f1
tKp8E,5k2/2R2pp1/8/4P3/P1p4p/2K1P1q1/8/3R4 w - - 0 39,d1d8,1,1063,d1d8
7bAEs,6k1/p2r3p/2R2K2/4B1P1/5P2/1P6/r7/8 w - - 0 44,c6c8,2,445,c6c8 d7d8 c8d8
gJGa5,4r3/R7/5pkp/3R4/1qnQP1p1/1P6/P4PPP/6K1 b - - 1 40,b4e1,1,830,b4e1
cCKS6,2r5/1pN1Pk2/p5p1/1Pp1p3/P3P3/2N3RK/5r2/R7 b - - 0 30,c8h8,3,1311,c8h8 h3g4 f2f4 g4g5 h8h5
jQo8W,2k5/ppp4R/7p/4r1p1/8/1P6/P1r3PP/5R1K w - - 0 24,f1f8,2,934,f1f8 e5e8 f8e8
t0euy,8/3b4/1p6/p1k1Kp2/P2R1P2/1B2P3/1r6/8 w - - 0 51,d4c4,1,1499,d4c4
dJEnc,7r/p1Q2ppp/8/6R1/5P2/7P/P4kPK/4q3 b - - 2 32,e1g1,1,923,e1g1
jmVPO,4r3/ppq2pk1/4p1p1/3rp1B1/P7/2P2R2/1P3PPP/4R1K1 w - - 0 25,g5f6,3,1530,g5f6 g7g8 f3h3 e5e4 h3h8
A1A5D,2r5/Pr6/7p/R2Kpkp1/5p2/7P/5PP1/R7 b - - 3 41,b7d7,1,1146,b7d7
Z3IXC,r3qr1k/pp4p1/2p3Q1/P5Nn/8/8/KP6/8 w - - 0 43,g6h7,1,1041,g6h7
G8vyh,8/6B1/4R2p/5p1k/6p1/r5PP/2r2PK1/8 w - - 0 34,e6h6,2,1148,e6h6 h5g5 h3h4
dlLAN,8/5pk1/1q1Q2p1/3Rp2p/p4r2/K4P2/3R2PP/8 b - - 9 48,b6b3,1,1296,b6b3
iQPVw,4b1k1/6pp/p2N1p2/3p3P/1p4PK/1r6/8/4R3 w - - 0 44,e1e8,1,850,e1e8
arFzd,8/ppp1r1kp/6p1/P2Q2N1/3P4/2P2RPK/1P4P1/3q4 b - - 9 31,d1h1,4,1918,d1h1 h3g4 h7h5 g4f4 h1c1 f3e3 c1e3
GL0Xo,5Q2/7p/p2p2p1/1bp1p3/3qP2k/8/5PPK/8 w - - 0 47,f8h6,2,1581,f8h6 h4g4 f2f3
XIz9t,8/pp2k2p/2p3p1/3p4/N7/1P1r1R2/P5PP/7K b - - 0 27,d3d1,2,816,d3d1 f3f1 d1f1
