puzzle_id,fen,key_moves,mate_in,rating,solution
KbAV4,6k1/5p2/p2qpP1p/1pn4P/5P2/2P2Q2/P1K5/8 w - - 3 36,f3g2,3,2126,f3g2 g8f8 g2a8 d6d8 a8d8
XDTpR,4r1k1/2b1qp2/7Q/1p1B1p2/3P4/P6P/1PP2PP1/R4K2 b - - 4 26,e7e2,3,1155,e7e2 f1g1 e2e1 a1e1 e8e1
7Ix7J,6k1/2p2pp1/p7/1p3N1p/2qP3b/8/P3BBQ1/5K2 b - - 3 33,c4c1,3,945,c4c1 e2d1 c1d1 f2e1 d1e1
WPod0,1r5k/p4Qp1/3p3p/8/8/PrP4P/KP1q1RP1/1R6 b - - 2 31,b3b2,3,1435,b3b2 b1b2 b8b2 a2a1 d2c1
b29ig,7k/5Rp1/p1P1R2p/8/Pr3b2/5B1P/5PP1/6K1 b - - 0 34,b4b1,3,713,b4b1 f3d1 b1d1 e6e1 d1e1
NCliK,1k5r/1b1Q4/p3p1p1/2p2n2/P1P4p/B1P1q3/6PP/1R3R1K b - - 4 27,f5g3,3,1067,f5g3 h2g3 h4g3 d7h7 h8h7
DydKu,5rk1/pp1QR2p/3p2p1/3P1p2/7q/3B4/PPP3P1/1K6 b - - 0 26,h4h1,3,1044,h4h1 d3f1 h1f1 e7e1 f1e1
5Lmfj,r5r1/pp3R1p/3k4/1B2p3/8/P3N2b/1P3PnP/5RK1 w - - 0 27,f1d1,3,2163,f1d1 d6c5 d1d5 c5b6 e3c4
NROv3,6k1/pp5p/3Q4/5rp1/2P3P1/6K1/P3r1b1/2R5 b - - 2 38,f5f3,3,1958,f5f3 g3h2 f3h3 h2g1 h3h1
M6u40,5rk1/p7/1p2pq1p/2p3P1/4p1Q1/2PrP1R1/PP4PP/R5K1 b - - 0 25,f6f2,3,1203,f6f2 g1h1 f2f1 a1f1 f8f1
pquRQ,r1q3k1/ppp2p1p/4r1p1/2b4Q/2P1R3/1P2P3/PB4PP/5RK1 w - - 0 20,h5h7,3,2106,h5h7 g8h7 e4h4 h7g8 h4h8
UfGjM,8/1p2k1pp/p4n2/5R2/3R4/1B4P1/1r5r/6K1 w - - 4 35,f5e5,3,1016,f5e5 e7f8 d4d8 f6e8 d8e8
IzV89,8/1N3npp/p1kBpp2/3pP3/1P3PPK/2r4P/P7/4R3 b - - 0 34,g7g5,3,1524,g7g5 f4g5 f6g5 h4h5 c3h3
J4Z1k,4r1k1/6pp/p4Q2/1p6/2p1q3/2P3P1/PP5P/5RK1 w - - 0 32,f6f7,3,1225,f6f7 g8h8 f7f8 e8f8 f1f8
3gyqb,br5k/3R3p/P4qp1/5B2/5P2/1P4Q1/5P1P/R5K1 b - - 0 31,f6a1,3,776,f6a1 f5b1 a1b1 d7d1 b1d1
b9MlN,7k/p4pp1/7p/1p2pP1P/1Bp1b1Q1/P3b1PK/2q5/3R4 w - - 0 37,d1d8,3,1854,d1d8 h8h7 g4g6 f7g6 h5g6
iXfoF,r4rk1/pp3ppp/3b4/3B4/P5n1/3P1N1q/1PP2P2/R1BQR1K1 b - - 0 17,d6h2,3,1244,d6h2 f3h2 h3h2 g1f1 h2f2
OGVxu,r5k1/2p3qp/3p4/p1pP3r/2PbBPp1/1P1Q2P1/P6P/4RR1K b - - 2 27,h5h2,3,1037,h5h2 h1h2 g7h6 h2g2 h6h3
2RVXZ,r1b3k1/pp4rp/5R1Q/2p1p2B/4P3/3P4/Pq4PP/5K2 w - - 0 23,f6f8,3,1998,f6f8 g8f8 h6f6 g7f7 f6f7
jHW9Y,3r1r2/5pk1/pq2p2p/1p2N1pn/3NQ3/P1P3P1/1P5P/5R1K w - - 1 28,f1f7,3,1705,f1f7 f8f7 e4g6 g7h8 e5f7
WauHz,r2r3k/q4npp/b1p2p2/2P2P2/P5PP/4Q3/3R4/3R2K1 w - - 2 35,d2d8,3,966,d2d8 a8d8 d1d8 f7d8 e3e8
nsWe2,3rk3/5p2/p3pQp1/4P3/1P1qP3/8/3r1PPP/1RR3K1 b - - 3 31,d2d1,3,968,d2d1 c1d1 d4d1 b1d1 d8d1
lTMMd,6k1/4qpp1/2Q4p/2b5/8/6P1/5PBP/N5K1 b - - 0 30,e7e1,3,1311,e7e1 g2f1 e1f2 g1h1 f2f1
XMwSQ,rn1k1r2/pp1b2pp/2p2q2/4N2B/8/2Q5/PP3PPP/R1BR2K1 b - - 4 16,f6f2,3,970,f6f2 g1h1 f2f1 d1f1 f8f1
NLApy,3k4/1q6/1p1p1r1p/pP3pp1/8/1Q6/2r4P/4R1K1 w - - 2 33,b3g8,3,1176,b3g8 f6f8 g8f8 d8c7 e1e7
L2FDb,Q7/2pk1p1r/3p4/2P3q1/N2bP1b1/3P2Pp/P6P/2R2R1K b - - 0 27,g4f3,3,1669,g4f3 f1f3 g5c1 f3f1 c1f1
pglzN,r2k3r/3p1ppp/pq3n2/3NN3/B7/8/PP3nPP/R2QR1K1 b - - 2 21,f2h3,3,1305,f2h3 g1h1 b6g1 e1g1 h3f2
5XoDC,5rk1/pp1Q3p/5ppP/q2p4/3P2P1/P7/1PP1r3/2K3RR b - - 3 27,a5d2,3,1094,a5d2 c1b1 d2c2 b1a1 c2b2
cwL0C,2q1r1kb/5R1p/p3r1pP/Pp6/1P1p4/2P2QP1/5R2/6K1 w - - 6 39,f7g7,3,1566,f7g7 h8g7 f3f7 g8h8 h6g7
D0Axj,5r1k/2p5/3p4/5qb1/Q1PN3p/2P1pBP1/PP2P1KP/8 b - - 1 29,h4h3,3,1281,h4h3 g2h1 f5b1 a4d1 b1d1
0zlOR,3r3r/p1p2ppp/Qpk1p3/4P3/1q6/4R1P1/PPP2PP1/2K4R b - - 0 20,b4d2,3,1209,b4d2 c1b1 d2d1 h1d1 d8d1
2Co2p,1k4r1/2p2prp/1bp5/3b4/Q1p5/2P2qP1/P3RP1P/4R1K1 w - - 3 24,e2e8,3,873,e2e8 g8e8 e1e8 b8b7 a4a8
Cf4dY,6r1/3b2k1/p1p1p3/P1PpP3/3P1P1R/5qP1/8/1Q2K3 w - - 1 41,h4h7,3,2115,h4h7 g7f8 b1b8 d7e8 b8d6
xBEHf,r4rk1/1p5p/pq1pp1pQ/4b1p1/4P1P1/1PN5/1PP2PP1/R1BR2K1 b - - 0 17,b6f2,3,1112,b6f2 g1h1 f2f1 d1f1 f8f1
TGOCQ,r4r2/p1p1pk2/bp1p4/8/4PP2/3P2Q1/q1P1B3/2K5 w - - 2 26,e2h5,3,1729,e2h5 f7e6 g3g4 f8f5 g4f5
Yxsfx,r5k1/5pp1/p5q1/b5N1/2P2P2/5QP1/4r2P/6K1 w - - 0 38,f3a8,3,796,f3a8 a5d8 a8d8 e2e8 d8e8
W5lSn,5rk1/p4ppp/1p4b1/4R3/1Q6/3r2N1/q4PPP/2R3K1 w - - 0 28,b4f8,3,1050,b4f8 g8f8 c1c8 d3d8 c8d8
Ll1hI,1r4k1/p4p2/4rBp1/4p2p/3pqb2/P7/6PP/1R3R1K w - - 0 30,b1b8,3,815,b1b8 e6e8 b8e8 g8h7 e8h8
lyxqw,4r2r/8/1p3Q2/4p1pk/2P2p2/5PP1/6K1/8 w - - 0 44,g3g4,3,2243,g3g4 h5h4 f6b6 e5e4 b6f2
882SU,4r1rk/1ppn1p1p/p4Pp1/2p1q3/4BQ1R/2P2P2/PP3P1P/6RK w - - 2 27,h4h7,3,2066,h4h7 h8h7 f4h4 e5h5 h4h5
OiiBz,1r1r2k1/1b3ppp/4p3/1pq5/5P2/2P5/BP3QPP/R1B2R1K b - - 0 28,c5f2,3,1294,c5f2 f1f2 d8d1 f2f1 d1f1
o3F3R,r4k2/1pp2p2/p4Q2/2qpR3/3n4/2NB3P/PPPB2P1/6K1 b - - 0 22,d4f3,3,2306,d4f3 g1f1 c5g1 f1e2 f3d4
EmwCW,5r1k/3q1rp1/4p1Qp/4p3/p3P3/P2p3R/1Pp2P1P/2K3R1 w - - 0 31,h3h6,3,1237,h3h6 g7h6 g6h6 f7h7 h6f8
SHjQA,5r1k/2Q3pp/3pr3/p7/PRNPpn1q/4N3/5PPP/2B2RK1 b - - 0 23,f4e2,3,1509,f4e2 g1h1 h4h2 h1h2 e6h6
ijqWi,3r1r2/pp3p1k/1q2p1pp/3pQb2/5P2/1NP3P1/PP3PK1/R6R w - - 1 25,h1h6,3,1258,h1h6 h7h6 a1h1 f5h3 h1h3
kUBQc,6k1/R4ppp/2p1r1q1/1p2b3/3P4/2P3P1/1P3PP1/3Q3K w - - 0 27,a7a8,3,952,a7a8 e5b8 a8b8 e6e8 b8e8
vMlPS,3r1rk1/Q4pbp/1pq3p1/8/8/1N2P1B1/P3RPPP/2R3K1 b - - 0 25,c6c1,3,931,c6c1 b3c1 d8d1 e2e1 d1e1
P9DFw,2r3k1/Q4ppp/4pb2/R7/2RP4/4B3/1r3PPP/6K1 b - - 0 25,b2b1,3,1251,b2b1 e3c1 b1c1 c4c1 c8c1
PvbFl,3r1nk1/1p4r1/2p2p1p/p3NP2/4N1R1/3n3P/Pq4P1/5R1K w - - 2 31,e4f6,3,1486,e4f6 g8h8 e5f7 g7f7 g4g8
FeBTw,3r3k/6p1/4Q2p/1p6/5P2/8/PPP4q/2K2R2 b - - 0 33,h2d2,3,969,h2d2 c1b1 d2d1 f1d1 d8d1
Hcygs,8/pQ1bkp1p/2p1p3/2P2r2/3P1q2/6R1/PP4PP/R5K1 b - - 0 26,f4f2,3,1439,f4f2 g1h1 f2f1 a1f1 f5f1
YI9HD,5r2/pp3rk1/4R1b1/3n2Q1/3q4/P7/1P3PP1/4R1K1 w - - 0 31,e6g6,3,1941,e6g6 g7h8 g5h6 f7h7 h6f8
d3d1a,7k/pp4pp/8/3p3r/3N4/PQ1B1rq1/1P2K3/2R1R3 b - - 1 28,h5h2,3,1952,h5h2 e2d1 f3d3 b3d3 g3d3
mtK1l,r5k1/pQ3ppp/2pB2n1/1b1p4/3P4/P1q5/4rPPP/RK5R w - - 4 24,b7a8,3,966,b7a8 e2e8 a8e8 g6f8 e8f8
ZL0L2,r3k2r/ppp1nppp/8/7q/8/2N2b2/PPPQ1P1P/2KR3R w kq - 0 16,d2d7,3,1124,d2d7 e8f8 d7d8 a8d8 d1d8
nthyB,2r5/6pk/1p2Q2p/3p2P1/p2P4/q1P5/5PKP/8 w - - 1 31,g5g6,3,1354,g5g6 h7h8 e6c8 a3f8 c8f8
EMc3X,8/1pr4P/1R6/p2k1r2/P3b3/1P6/1BP4R/2K5 b - - 0 42,f5f1,3,2083,f5f1 c1d2 c7c2 d2e3 f1f3
bnMuk,3r2k1/pQ3ppp/5r1q/8/1N6/P5N1/1P3bPP/2R2R1K b - - 1 23,h6h2,3,1949,h6h2 h1h2 f6h6 g3h5 h6h5
QHpdJ,r2qk1n1/ppp2pp1/2np4/2N5/2BpP3/6p1/PPP2PPr/R1BQ1RK1 b q - 0 11,h2h1,3,1689,h2h1 g1h1 d8h4 h1g1 h4h2
RVriN,8/3P4/5pk1/4nN2/p3P1p1/r5Pp/1RP4K/8 b - - 0 45,e5f3,3,984,e5f3 h2h1 a3a1 b2b1 a1b1
2NlwK,1Q3rk1/3r2p1/p4P2/4n3/4q2P/P2p4/1P4R1/K5R1 w - - 3 35,g2g7,3,1082,g2g7 d7g7 g1g7 g8h8 b8f8
c1eDo,R7/8/P7/6p1/7k/7P/r7/7K b - - 10 45,h4g3,3,1833,h4g3 a8b8 a2a1 b8b1 a1b1
U2PG5,1b2r1k1/pp3ppp/3p4/2pN4/2P5/1P1Q4/PB3qPP/R6K b - - 0 20,e8e1,3,1058,e8e1 a1e1 f2e1 d3f1 e1f1
mBDF0,r4R2/4k2p/2bpB3/1p4p1/1P5Q/4q3/2P3PP/7K w - - 2 29,h4h7,3,2221,h4h7 e7e6 h7f5 e6e7 f5f7
yGwfP,8/7R/6p1/5p2/1R6/1r4kP/6P1/7K b - - 0 41,b3b4,3,1074,b3b4 h7c7 b4b1 c7c1 b1c1
2Rep1,6k1/pp3ppp/8/1q2P1r1/4pK2/PP6/2R3PP/3r4 w - - 0 29,c2c8,3,917,c2c8 d1d8 c8d8 b5e8 d8e8
GIVG8,4r2k/1R1Q2pp/5p2/8/3Pr3/8/PP4PP/4qRK1 b - - 3 39,e1f1,3,2130,e1f1 g1f1 e4f4 f1g1 e8e1
jzIvY,2r3k1/5ppp/p3p3/1p2P3/5Q1P/8/q5P1/5R1K w - - 1 24,f4f7,3,1170,f4f7 g8h8 f7f8 c8f8 f1f8
q9zRD,r1b5/1p2q1pk/p1n1p3/3p3N/7Q/8/PPP3PP/R5K1 w - - 3 20,h5f6,3,1677,h5f6 h7g6 h4h5 g6f6 a1f1
RrMdD,1k3b1r/npp2ppp/5n2/1N6/1q6/2Q5/PPP2PPP/2K2B1R w - - 0 15,c3c7,3,1311,c3c7 b8a8 c7d8 a7c8 d8c8
60b8e,6k1/2p3pp/Q3p3/1rq5/8/1P4P1/P3PnBP/5RK1 b - - 5 24,f2h3,3,1197,f2h3 g1h1 c5g1 f1g1 h3f2
wNJdB,4r1k1/1pp5/3q1p2/2n3p1/3P2P1/pPP2b2/P1Q5/1K5R w - - 0 30,c2g6,3,1886,c2g6 g8f8 h1h8 f8e7 g6e8
sNDnc,6k1/1p3ppp/p4nq1/8/1PP5/6QP/PB4PK/3r4 w - - 2 35,g3b8,3,977,g3b8 d1d8 b8d8 f6e8 d8e8
kMwmv,r5k1/1p3p2/p2p2p1/3P2qr/3B4/8/PP2QPP1/4R1K1 w - - 3 33,e2e8,3,1220,e2e8 a8e8 e1e8 g8h7 e8h8
ljWqI,4rrk1/p4ppp/3p4/qp1N4/4P2Q/P2p4/1PP2R1P/6K1 w - - 0 33,d5f6,3,1509,d5f6 g7f6 f2g2 g8h8 h4f6
iu5B6,r4bk1/1b4pp/p3p3/3pq3/2p5/P1N1PQ1P/B1P3P1/5RK1 w - - 2 22,f3f7,3,1084,f3f7 g8h8 f7f8 a8f8 f1f8
XR6Nk,6r1/2p3r1/p3pR2/1p2P1p1/1Pp3k1/P1P3P1/5PK1/8 w - - 0 42,f2f3,3,1147,f2f3 g4h5 g3g4 h5h4 f6h6
kUWXf,2r4k/pp1r1Q1p/6p1/8/q2b4/P6P/6P1/4RR1K w - - 4 26,e1e8,3,1737,e1e8 c8e8 f7e8 h8g7 e8f8
rblbX,5r1k/p7/3p2Q1/2pPbrp1/2n1N1P1/7P/PP6/R6K b - - 0 28,f5f1,3,1080,f5f1 a1f1 f8f1 h1g2 c4e3
P0hpH,r4r1k/6Rp/2p2ppP/3p4/Pq1P3N/3Q2P1/2P1KP2/7q w - - 2 30,g7h7,3,1756,g7h7 h8h7 d3g6 h7h8 g6g7
O5LGK,k2r4/pbp3pp/1pN1p3/1P2P3/q1P5/8/5PPP/3R2K1 w - - 0 32,d1d8,3,1132,d1d8 b7c8 d8c8 a8b7 c8b8
BlBLn,2r2r1k/5pp1/2p1p2N/p7/7Q/6P1/Pq3PBP/3b2K1 w - - 0 23,h6f5,3,2167,h6f5 d1h5 h4h5 h8g8 f5e7
isypb,2k2r2/2B2q2/p1P1p2p/Pb1pP1p1/6Q1/2R5/1P3PPP/2R3K1 b - - 0 31,f7f2,3,1005,f7f2 g1h1 f2f1 c1f1 f8f1
mqkyK,5rk1/ppp1r2p/4b1B1/4B2Q/1b1P4/3R2PP/q1P5/2K4R w - - 0 25,g6h7,3,1468,g6h7 e7h7 h5g6 h7g7 g6g7
wLB3G,4Q3/6p1/p4p1p/1p6/5kP1/1P3P1P/1P2p2K/4q3 w - - 1 41,e8e4,3,1139,e8e4 f4g5 e4f5 g5h4 f5h5
xQZpE,7k/1RP5/4p2p/3p1p2/3P1Pp1/4B1P1/r4PKP/3n4 b - - 0 38,d1e3,3,1235,d1e3 g2h1 a2a1 b7b1 a1b1
eddcx,r4nk1/1p1b2pp/2n1p3/p1ppP1q1/3P4/P1P2QPP/1PB5/1R3RK1 w - - 2 23,f3f7,3,1267,f3f7 g8h8 f7f8 a8f8 f1f8
Ftiuo,4r1k1/6p1/2p3Pp/2B2p2/PQ1PrP2/1q6/1P1R2N1/2K5 b - - 0 33,e4e1,3,999,e4e1 g2e1 e8e1 d2d1 b3d1
Gfpj7,5r1k/6p1/p1pR3p/1p2n2Q/8/1P1B2qP/P1P3P1/7K w - - 9 31,d6h6,3,1155,d6h6 g7h6 h5h6 h8g8 h6h7
QneA4,2Q5/p5pp/1k6/1p6/2n5/1P3P2/P1qBK1PP/R6R b - - 0 25,c2d2,3,1030,c2d2 e2f1 c4e3 f1g1 d2g2
PEvJJ,7k/ppqn1p1r/2pb3Q/3p4/3P4/2NK4/PPP2Pb1/4R3 w - - 0 21,e1e8,3,1226,e1e8 d6f8 e8f8 d7f8 h6f8
ssALc,5r1k/pp4pp/8/1Pq5/P3Q3/8/5RPP/R5K1 b - - 0 29,c5f2,3,1077,c5f2 g1h1 f2f1 a1f1 f8f1
Dpbss,r2q2k1/1ppb2pr/2np1bNp/8/1p2P3/P1P4P/3P1PP1/R1BQR1K1 w - - 0 18,d1b3,3,1542,d1b3 d6d5 b3d5 d7e6 d5e6
RFDzv,1r6/pr1k3p/4nQ2/8/4B3/2P5/P5PP/1N5K b - - 2 37,b7b1,3,677,b7b1 e4b1 b8b1 f6f1 b1f1
NUMny,8/8/7Q/2ppR3/6P1/rP4kP/8/6K1 b - - 0 37,a3a1,3,1201,a3a1 h6c1 a1c1 e5e1 c1e1
64Efk,1r5k/4RQpp/5qp1/8/8/6PP/5P1K/3r4 w - - 1 45,e7e8,3,1136,e7e8 b8e8 f7e8 f6f8 e8f8
JSGjt,3q1r1k/p4p1p/6pQ/2p1R3/2Pn2N1/P7/5PPP/6K1 b - - 0 29,d4e2,3,1238,d4e2 e5e2 d8d1 e2e1 d1e1
ERI80,3r1kqQ/ppp1p3/2n2bB1/6p1/8/2P5/PP4PP/5R1K w - - 12 29,f1f6,3,1596,f1f6 e7f6 h8f6 g8f7 f6f7
UWojp,2r5/p2R4/kp2p1p1/5b1p/1PP2B1P/5KP1/P7/8 w - - 3 38,b4b5,3,1833,b4b5 a6a5 f4d2 a5a4 d7a7
x5cno,r5k1/p4rpp/1p2R3/2pp2B1/3P2Q1/8/PPq2PPP/4R1K1 b - - 1 21,c2f2,3,1089,c2f2 g1h1 f2f1 e1f1 f7f1
ljEwO,1r4k1/3b2pr/p1n1p1Q1/3p4/1p1q2P1/1PN5/PKP4P/4RR2 w - - 0 33,g6f7,3,1045,g6f7 g8h8 f7f8 b8f8 f1f8
CVdaU,r4k2/3b2bQ/p3B1p1/1p2P1q1/3P4/7P/PP4P1/5nK1 w - - 0 28,h7g8,3,1512,h7g8 f8e7 g8f7 e7d8 f7d7
QwVkZ,2r4r/2q2k1p/5Pp1/3p4/1p1N4/8/KpP2Q1P/3RR3 b - - 0 29,c8a8,3,1899,c8a8 a2b2 c7c3 b2c1 a8a1
o2Vj4,3kB3/1p1P2p1/1p6/7P/PPbP1r2/8/5P1P/2R3K1 b - - 1 35,f4g4,3,1090,f4g4 g1h1 c4d5 f2f3 d5f3
RLuOL,8/5kpp/5p2/2PR4/r3p3/4B3/5PPP/6K1 b - - 0 29,a4a1,3,863,a4a1 e3c1 a1c1 d5d1 c1d1
pFtnD,2r4k/3Q2pp/2P5/2R5/4r3/8/4q1PP/2R3K1 b - - 1 33,e2e3,3,1755,e2e3 g1h1 e3e1 c1e1 e4e1
h3Kaw,1rbr3k/4qpp1/p3p3/1p2n1P1/2PP4/3BQ3/P4P2/3R1K2 w - - 0 22,e3h3,3,1037,e3h3 h8g8 h3h7 g8f8 h7h8
g5tQv,1r3bk1/6pp/4p3/pN2p2Q/P3n3/1P1qB3/6PP/5R1K w - - 4 25,h5f7,3,1076,h5f7 g8h8 f7f8 b8f8 f1f8
KbnWp,Rnkr3r/1p1q4/1Pp2R2/3p4/Q2P4/2P5/6Pp/4b2K w - - 0 26,a8b8,3,1469,a8b8 c8b8 a4a7 b8c8 a7a8
Nyebh,1k1r3r/p1pq3p/Qp2p3/P3N3/1P2R1p1/2P5/4NPP1/2R1K3 b - - 0 21,d7d2,3,1196,d7d2 e1f1 d2d1 c1d1 d8d1
azPW3,3r1rk1/R1p2qp1/1p1pp1np/1P2p2n/4P3/2PP2PP/3N1P1K/3Q1RN1 b - - 1 20,f7f2,3,1151,f7f2 f1f2 f8f2 h2h1 h5g3
pF02S,4n1k1/1Q3p1p/5np1/4N3/4P3/4q2P/6PK/8 w - - 2 45,b7f7,3,1333,b7f7 g8h8 f7f8 f6g8 e5f7
uyqdj,5r1k/pp2Q1pp/8/4p3/4Pq2/2P5/PP3RPP/3R2K1 b - - 0 24,f4f2,3,908,f4f2 g1h1 f2f1 d1f1 f8f1
VH4vi,1R4rk/p5rp/6p1/2p5/4q3/1Q6/PPP5/1K5R w - - 0 34,h1h7,3,1503,h1h7 h8h7 b3h3 e4h4 h3h4
vTWUv,r1b4k/1p4qp/p2p1r2/7Q/8/3B4/PPP2PPP/2K1R3 w - - 0 21,e1e8,3,1329,e1e8 f6f8 e8f8 g7f8 h5h7
9RbG0,3rr3/1Q2pk2/5pp1/2B1b2p/7P/5P2/PPP3P1/2K3NR b - - 5 21,e5f4,3,1230,e5f4 c5e3 f4e3 c1b1 d8d1
VLbdr,3k3r/pP1n1p1r/1N1Q1np1/4p3/4P1p1/PBN5/1PP3Pb/R1B2R1K b - - 0 18,h2g3,3,1422,h2g3 c1h6 h7h6 h1g1 h6h1
xTMM3,r4rk1/pb4p1/1pn1pqP1/8/3P4/7R/P4PP1/1RBQK3 w - - 1 19,h3h8,3,1543,h3h8 g8h8 d1h5 h8g8 h5h7
Bze1E,r1bq3k/pp2r3/2n4p/2p5/3pn3/P2P2P1/BPP3PP/R1Q2RK1 w - - 0 19,c1h6,3,1257,c1h6 e7h7 f1f8 d8f8 h6f8
PSyUj,2kr4/Qpp2p2/3q4/2Np1n1p/1P1n4/P2P3p/3B1P2/2R1R1K1 b - - 0 25,d6g6,3,2329,d6g6 d2g5 g6g5 g1f1 g5g2
BMhdU,8/6p1/8/p1K5/8/P5R1/5Q2/2kr3q w - - 8 67,g3c3,3,2003,g3c3 c1b1 c3b3 b1a1 f2b2
nDylO,4rr2/pp3pk1/8/2PPp3/6nN/2NK4/PQP2q2/R6R b - - 2 19,f2d4,3,1956,f2d4 d3e2 d4e3 e2d1 g4f2
39rGR,N1b4r/pp1k2pp/8/5p2/2Pp4/5P2/1PQR2PP/q1n1KB1R b K - 0 20,c1d3,3,1946,c1d3 e1e2 a1e1 e2d3 e1e3
NSyWY,8/p7/1p1p4/8/2P1QP2/1q4P1/5kBK/8 b - - 1 45,b3g3,3,1585,b3g3 h2h1 g3h4 g2h3 h4h3
O0jCQ,r1bq4/7k/p2p3p/1p2p3/4PrpP/PBNP2P1/1P2QbPK/1R3R2 b - - 5 25,d8h4,3,1754,d8h4 g3h4 g4g3 h2h1 f4h4
DgaWt,2r1k3/6Q1/bp2p3/p2pPp2/P2P1q2/8/1r2P1R1/4R1K1 w - - 6 40,g7g8,3,2056,g7g8 e8d7 g2g7 d7c6 g8e6
EzmI7,3r2k1/RQ3ppp/8/4n3/5q2/6RP/BP4K1/8 b - - 0 34,d8d2,3,1571,d8d2 g2h1 f4f1 g3g1 f1h3
2vkQ6,5k2/6p1/2BRp3/p3Pp2/7B/5p1P/6PK/2q5 w - - 0 39,d6d8,3,1275,d6d8 f8f7 c6e8 f7g8 e8g6
QrWI9,8/6pk/4p2r/p2pP2P/2b2Q2/5N2/Pq3PP1/6K1 w - - 0 33,f3g5,3,1032,f3g5 h7g8 f4f7 g8h8 f7e8
sHCx0,6k1/5ppp/1p2pn2/3p4/3P4/4PNPP/1rr3PK/R7 w - - 2 27,a1a8,3,1225,a1a8 c2c8 a8c8 f6e8 c8e8
OwIAz,r1r5/p2R2pp/bpn1pk2/6b1/2P3P1/2N3Bn/PPB5/1K6 w - - 0 24,c3e4,3,2001,c3e4 f6g6 e4d6 g6h6 d6f7
lDTw5,3rr3/p2n1Npp/Pkp2n2/8/8/2R5/5PP1/3R2K1 w - - 10 38,d1b1,3,1369,d1b1 b6c7 b1b7 c7c8 c3c6
bU56k,1kb4R/8/1K4p1/P5Pn/8/8/5P1p/8 w - - 0 50,a5a6,3,1206,a5a6 h2h1q a6a7 b8a8 h8c8
SAi4H,2R1R3/5ppk/pq5p/5N2/1P6/3n1PP1/6BP/7K b - - 0 34,d3f2,3,1326,d3f2 h1g1 f2h3 g1f1 b6f2
WkfCZ,7k/6p1/p6p/2p5/P1P1Q3/2r5/5RPP/7K b - - 0 31,c3c1,3,581,c3c1 e4e1 c1e1 f2f1 e1f1
qTKAv,3rr1k1/B6p/2pqn1p1/4N3/1p2bN2/1B5Q/PPP5/2K3R1 b - - 0 25,d6d2,3,1260,d6d2 c1b1 d2d1 g1d1 d8d1
NBAjf,br4k1/p5pp/2p1p3/2N5/P7/4Q3/2q3PP/4R1K1 w - - 0 28,e3e6,3,872,e3e6 g8h8 e6e8 b8e8 e1e8
KFyxz,3r4/R5p1/5nkp/8/2p2R1B/PB6/1PP3PP/7K b - - 0 30,d8d1,3,466,d8d1 h4e1 d1e1 f4f1 e1f1
JPdX6,r4r2/p1p1k1p1/1p3q1p/4n3/4Q1B1/4P3/PRP3PP/3R2K1 b - - 13 30,f6f2,3,1066,f6f2 g1h1 f2f1 d1f1 f8f1
f5hKi,7k/1p3pp1/p2p1P1p/3P4/q1r1Q3/8/5KRP/8 w - - 0 31,f6g7,3,1837,f6g7 h8g8 e4h7 g8h7 g7g8q
ooslx,1r6/4k2p/p5pB/8/2P1n1N1/8/4RPPP/6K1 b - - 3 33,b8b1,3,526,b8b1 h6c1 b1c1 e2e1 c1e1
hvgs2,r2qk1nr/ppp2pp1/3p4/3Np3/2BNP3/3P2p1/PPP2PP1/R2Q1RK1 b kq - 0 12,h8h1,3,1604,h8h1 g1h1 d8h4 h1g1 h4h2
dHswJ,r1r4k/3Q1Rpp/p2p4/4q3/4P3/P2p3P/1n2N1P1/5RK1 w - - 0 25,d7c8,3,1604,d7c8 a8c8 f7f8 c8f8 f1f8
2FHuA,2k5/1p5p/2n2p2/6p1/2P5/PP3QR1/4rqPP/1R5K b - - 3 38,e2e1,3,1084,e2e1 b1e1 f2e1 f3f1 e1f1
NWbPk,6k1/pp3ppp/8/PP6/8/8/3rrPPP/2R2K2 w - - 1 28,c1c8,3,399,c1c8 d2d8 c8d8 e2e8 d8e8
mDc7p,8/3R3R/pk3p2/1ppQ4/4P3/3P1qb1/PPPK4/8 b - - 4 34,f3f2,3,2064,f3f2 d2c3 f2e1 c3b3 e1b4
cOf3t,4r1k1/7p/6pB/5pQ1/1PqNr3/2P3P1/7P/3R2K1 b - - 11 37,e4e1,3,1210,e4e1 d1e1 e8e1 g1g2 c4f1
x2w1p,4r1k1/2r2p2/3p2p1/p3b1P1/1p2q3/7Q/PPP4R/1K3B1R w - - 0 30,h3h8,3,1553,h3h8 e5h8 h2h8 g8g7 h1h7
7QHz9,r2kr3/pp4pp/2pB4/8/2P5/1B1Q4/PP3qPP/R6K b - - 2 26,e8e1,3,1098,e8e1 a1e1 f2e1 d3f1 e1f1
GRogz,r3R3/3Q1ppk/p2p3p/2pP4/2qb1BP1/7P/2P3K1/8 w - - 2 31,d7f5,3,2319,d7f5 g7g6 f5f7 d4g7 f7g8
Ru5kf,6k1/ppp3bp/3pN1p1/3Pqp2/1PP5/P2Q1P2/3B2PP/7K b - - 4 29,e5a1,3,994,e5a1 d2c1 a1c1 d3d1 c1d1
2PD8Y,2R5/1p3rkp/4pN2/3pPb2/3Bn1p1/6P1/r5B1/6K1 w - - 0 51,c8g8,3,1559,c8g8 g7h6 d4e3 e4g5 e3g5
